p_brand,p_cate,p_image,p_mall,p_name,p_number_reviews,p_price,p_rate1star,p_rate2star,p_rate3star,p_rate4star,p_rate5star,p_rating,s_name,s_rating,s_response_rate,s_ship_ontime
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/c5aec30854878580ca6f7cb80da95205.png_720x720q80.jpg_.webp,Non-Mall,"M?≠y Chí≠i Game 4 N?ßt Kh??ng D?õy 2 Ngí¯†Øùi Chí≠i Y2 Plus 600 Tr?˝ - H†Ø? tr†Øú c†Ø?ng HDMI 4K, K†ß®t n†Ø?i kh??ng d?õy, T†ß˙ng th†ßØ nh†Ø? t†ßúi th?¶m é?í¯†Øúc tr?˝ chí≠i v†ØÅ m?≠y, Thi†ß®t k†ß® nh†Øè g†Øçn ti†Ø?n l†Øúi kh??ng c†ß?n d?õy, m?≠y chí≠i game 600 tr?˝ huy†ØÅn tho†ß≠i",38 é??≠nh gi?≠,378.000 É?Æ,0,0,0,2,36,4.9,C??ng Ngh†Ø? 24H Online,92%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,https://filebroker-s.slatic.net/S4bdc4c0038c541808a66648b99016002d.jpg_720x720q80.jpg_.webp,Non-Mall,tay c†ß?m Nintendo Switch Pro phi?¶n b†ßún 7 vi?¶n ng†Øçc r†Ø?ng Iine dragon ball nintendo switch controller pro Dragon,Kh??ng c?? é??≠nh gi?≠,655.000 É?Æ,0,0,0,0,0,0,TXGAMESTORE,94%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/9f055ee7b5263c6210fb59130338f3bf.jpg_720x720q80.jpg_.webp,Non-Mall,Qu†ß≠t T†ßún Nhi†Ø?t Gaming M3 - P8 Qu†ß≠t t†ßún nhi†Ø?t gaming K02 - Memo FL01 Cho éêi†Ø?n Tho†ß≠i Androi / iPhone Chí≠i Game PUBG Phi?¶n B†ßún 2019 - BH 1 Th?≠ng,8 é??≠nh gi?≠,158.000 É?Æ,0,0,0,1,7,4.9,Do Choi PC (H?ˇ N†Ø?i),78%,98%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/91a4be031ae351e53bbc219ac05bf2a0.jpg_720x720q80.jpg_.webp,Non-Mall,Joystick M1 | N?ßt b†ß?n k†ß®t h†Øúp joytick chí≠i game si?¶u é?†Ø?nh d?ˇnh cho mobile,Kh??ng c?? é??≠nh gi?≠,262.000 É?Æ,0,0,0,0,0,0,Gace Store - HCM,95%,88%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/244c13452ff8500718890c5bb7fa6177.jpg_720x720q80.jpg_.webp,Non-Mall,"Meiying M1 Pro | B†Ø? chuy†Øün é?†Ø?i game chí≠i PUBG Mobile, Free Fire, COD",5 é??≠nh gi?≠,201.000 É?Æ,1,0,0,0,4,4.2,TKG Store,92%,96%,100%
Xiaomi,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/mdc/912b7f6e685bc380a520c01eb57ebe82.jpg_720x720q80.jpg_.webp,Non-Mall,"Flydigi Apex 2 | Tay c†ß?m chí≠i game Li?¶n qu?õn, COD, PUBG cho IOS, Android v?ˇ PC,TV",10 é??≠nh gi?≠,1.405.000 É?Æ,0,0,0,1,9,4.9,Gace Store - HCM,95%,88%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/022bd4d89aaa2d66244c1e6db54e5365.jpg_720x720q80.jpg_.webp,Non-Mall,"Tay c†ß?m PS3 kh??ng d?õy lo†ß≠i t†Ø?t - Tay c†ß?m chí≠i game PC, Laptop, chí≠i PES, FO4 t†Ø?i í¯u - Téü?úng D?õy Sa?úc",Kh??ng c?? é??≠nh gi?≠,160.970 É?Æ,0,0,0,0,0,0,Flash TiTan,94%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/mdc/e1fe7660129dcf8d09c7279149891129.jpg_720x720q80.jpg_.webp,Non-Mall,"Flydigi Wasp 2 | Tay c†ß?m chí≠i game PUBG v?ˇ Li?¶n Qu?õn (FPS, MOBA)",Kh??ng c?? é??≠nh gi?≠,822.000 É?Æ,0,0,0,0,0,0,Gace Store - HCM,95%,88%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/217ad87270c42a9a632bd0aaa4de940b.png_720x720q80.jpg_.webp,Non-Mall,M?≠y Chí≠i Game C†ß?m Tay X9 Cho Tv Output New Updated 8Gb Psp Handheld Game Player 5 Inch Portable Game Console -Dc3373,2 é??≠nh gi?≠,590.000 É?Æ,0,0,1,0,1,4,gucongnghe24h,88%,98%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/mdc/54a4d85bfc124fad60673212340f3a45.jpg_720x720q80.jpg_.webp,Non-Mall,"N?ßt b†ß?n chí≠i game FPS GameSir F5 Falcon mini/Auto Tap kh†Ø?ng - H†Ø? tr†Øú PUBG Mobile, Li?¶n Qu?õn,..",5 é??≠nh gi?≠,229.000 É?Æ,1,0,0,0,4,4.2,Ph†Øù Ki†Ø?n Huy Linh,94%,97%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/80d4e1f4f55246af501eed90ffecf16c.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y chí≠i game c†ß?m tay é?i†Ø?n t†Ø? 4 n?ßt - M?≠y chí≠i game ki?¶m pin s†ß≠c d†ØÒ ph?˝ng 8000mAH - Pin s†ß≠c d†ØÒ ph?˝ng m?≠y game é?a néüng M?≠y pin s†ß≠c d†ØÒ ph?˝ng game cao c†ßùp 2 in 1,32 é??≠nh gi?≠,272.020 É?Æ,0,0,4,2,26,4.7,Aspor,85%,78%,100%
Xiaomi,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/mdc/1ac09fbbd7e03658aafa7a4b3d214658.jpg_720x720q80.jpg_.webp,Non-Mall,"Flydigi Sliver Fox T1 | Tai nghe true wireless chuy?¶n gaming d?ˇnh cho game FPS (PUBG, COD, Freefire)",1 é??≠nh gi?≠,1.028.000 É?Æ,0,0,0,0,1,5,Gace Store - HCM,95%,88%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/1b5bf918b1c3f422de40b780acb1408f.png_720x720q80.jpg_.webp,Non-Mall,"N?ßt b†ß?n PUBG Free Fire White Shark h†Øúp kim k??m ABS m?ˇu tr†ß?ng b†ß?t nh†ß≠y c†ßúm †Ø?ng h†Ø? tr†Øú game FF, PUBG Mobile, Call of Duty",Kh??ng c?? é??≠nh gi?≠,32.000 É?Æ,0,0,0,0,0,0,GLV-XuyenChi,94%,96%,100%
Logitech,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/c4a665f3b5889438a078f9e5f80c5086.jpg_720x720q80.jpg_.webp,Mall,Tay c†ß?m chí≠i game kh??ng d?õy Logitech F710,10 é??≠nh gi?≠,919.000 É?Æ,0,0,0,1,9,4.9,LOGITECH Flagship Store,96%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/6181b1e67578cbe392be45342041a7e8.jpg_720x720q80.jpg_.webp,Non-Mall,"Lingzha Rezar 2 PRO | B†Ø? chuy†Øün é?†Ø?i AI th??ng minh d?ˇnh cho Android v?ˇ IOS chí≠i PUBG, CODM, ROS, Freefire",2 é??≠nh gi?≠,600.000 É?Æ,0,0,0,1,1,4.5,Gace Store - HCM,95%,88%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/8d082a107ac34d4bb859476e43aebb31.png_720x720q80.jpg_.webp,Non-Mall,G-Mix Lite - B†Ø? Chuy†Øün éê†Ø?i Chí≠i Pubg Free Fire Chuy?¶n Cho Android K†ß®t N†Ø?i C?? D?õy C†ØÒc Mí¯†Øút -Dc4196,Kh??ng c?? é??≠nh gi?≠,244.000 É?Æ,0,0,0,0,0,0,gucongnghe24h,88%,98%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/7c386ead5d58cb5322501a654f502a4c.png_720x720q80.jpg_.webp,Non-Mall,"M?≠y Chí≠i Game Kh??ng D?õy 4 N?ßt 2 Ngí¯†Øùi Chí≠i Y2 Plus 600 Tr?˝ - H†Ø? tr†Øú c†Ø?ng HDMI 4K, K†ß®t n†Ø?i kh??ng d?õy, T†ß˙ng th†ßØ nh†Ø? t†ßúi th?¶m é?í¯†Øúc tr?˝ chí≠i v†ØÅ m?≠y, Thi†ß®t k†ß® nh†Øè g†Øçn ti†Ø?n l†Øúi kh??ng c†ß?n d?õy, m?≠y chí≠i game 600 tr?˝ huy†ØÅn tho†ß≠i",128 é??≠nh gi?≠,378.000 É?Æ,3,1,2,3,119,4.8,Poloco,90%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/53755621e774a7c3cebac4509f81ec6f.jpg_720x720q80.jpg_.webp,Non-Mall,"[Sale 30%]Tay c†ß?m chí≠i game t†ßún nhi†Ø?t - n?ßt PUBG + PIn d†ØÒ ph?˝ng - PUBG, ROS, FF si?¶u hot 2019",3 é??≠nh gi?≠,64.420 É?Æ,0,0,1,0,2,4.3,Ph†Øù ki†Ø?n é?i†Ø?n tho†ß≠i h?ˇ vy,90%,100%,100%
Microsoft,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/f84bda598664c904f57fee219bf040ca.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]TAY C†ß?M XBOX ONE S É?? M??U SPORT RED SPECIAL EDITION,Kh??ng c?? é??≠nh gi?≠,1.580.000 É?Æ,0,0,0,0,0,0,Gameshop Tr†Øçng L†Ø?,95%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/tay-game-bluetooth-newgamepad-n1-pro-1160-7394113-974e36b9a544da0ef9d0c095e834f5f3-catalog.jpg_720x720q80.jpg_.webp,Non-Mall,Tay game Bluetooth NEWGAMEPAD N1 PRO,Kh??ng c?? é??≠nh gi?≠,380.000 É?Æ,0,0,0,0,0,0,Longmobi,88%,Kh??ng é?†Ø? th??ng tin,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/326d2c489ae06ed079057dbce5a3e739.png_720x720q80.jpg_.webp,Non-Mall,M?≠y chí≠i game c†ß?m tay g†Ø?m nh†Ø?ng t†ØÒa game m?≠y NES + PS1 - H†Ø? tr†Øú k†ß®t n†Ø?i cho TV - L†Ø?i 1 é?†Ø?i 1 trong 7 ng?ˇy,27 é??≠nh gi?≠,354.000 É?Æ,0,0,0,2,25,4.9,Smart Goods,89%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/f552465d2bb0637f11d1f20e7d2c0945.png_720x720q80.jpg_.webp,Non-Mall,Tay C†ß?m 8Bitdo Sf30 Sn30 Pro Cho Nitendo Switch,2 é??≠nh gi?≠,788.086 É?Æ,0,0,0,0,2,5,Joyce Lab,90%,87%,100%
Playstation,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/mdc/5423d5aa1c1ce43062b19c48a2142317.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]éêé?a game PS4 - PES 2021,16 é??≠nh gi?≠,579.000 É?Æ,0,0,0,2,14,4.9,Tr†Øçng Nghé?a Game,99%,93%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/b35063aae88dc9a6f4497e4623a95909.jpg_720x720q80.jpg_.webp,Non-Mall,Géüng tay c†ßúm †Ø?ng chí≠i game mobile ch†ßùt li†Ø?u s†Øúi b†ß≠c,Kh??ng c?? é??≠nh gi?≠,6.305 É?Æ,0,0,0,0,0,0,TKG Store,92%,96%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/424a25d4a2ff1872d7b140d7396d62dc.jpg_720x720q80.jpg_.webp,Non-Mall,"Géüng tay chí≠i game Mobile - Ch†Ø?ng m†Ø? h??i tay, téüng é?†Ø? nh†ß≠y c†ßúm †Ø?ng.",Kh??ng c?? é??≠nh gi?≠,6.500 É?Æ,0,0,0,0,0,0,*******vnstore98,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/b3da34cbecf04b2d5b9b03d2da72bd14.png_720x720q80.jpg_.webp,Non-Mall,Géüng tay chí≠i game chuy?¶n d†Øùng ff MEMO s†Øúi b†ß≠c cao c†ßùp ch†Ø?ng m†Ø? h??i co gi?ún t†Ø?t téüng é?†Ø? nh†ß≠y c†ßúm †Ø?ng,2 é??≠nh gi?≠,2.456 É?Æ,0,0,0,0,2,5,Shop éê†Ø?ng H†Ø? Ph†Øù Ki†Ø?n Cao C†ßùp,92%,99%,100%
Memo,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/adff3b6d6b9b866158711456baf8acfe.jpg_720x720q80.jpg_.webp,Non-Mall,Qu†ß≠t t†ßún nhi†Ø?t é?i†Ø?n tho†ß≠i c?? s?˝ l†ß≠nh ch??nh h?úng Memo DL03 h†Ø? tr†Øú c†Ø?ng s†ß≠c Type C,13 é??≠nh gi?≠,222.660 É?Æ,0,0,1,3,9,4.6,Ph†Øù ki†Ø?n Pico,92%,97%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/950113d63b07c9546257fe42cceb2eaa.jpg_720x720q80.jpg_.webp,Non-Mall,Bao tay chí≠i game - géüng tay chí≠i game finger sleeve cao c†ßùp c†ßúm †Ø?ng bao ng??n tay ch†Ø?ng m†Ø? h??i ch†Ø?ng trí¯†Øút,263 é??≠nh gi?≠,1.900 É?Æ,8,7,8,14,226,4.7,Ph†Øù Ki†Ø?n S†ß?p Gi?≠,92%,99%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/0dbe95d97321b75b14f83d6c54f29ca7.jpg_720x720q80.jpg_.webp,Non-Mall,"2 CHI†ß?C Géüng Tay chí≠i game mobile ch†Ø?ng trí≠n trí¯†Øút, m†Ø? h??i, v†ßúi s†Øúi b†ß≠c cao c†ßùp - Thao t?≠c d†Ø? d?ˇng, c†ßúm †Ø?ng c†ØÒc mí¯†Øút - Géüng tay chí≠i game chí≠i li?¶n minh mobile, PUBG, Free Fire- Bao é?†ß?u ng??n tay chí≠i m†Øçi lo†ß≠i game mobile",16 é??≠nh gi?≠,15.390 É?Æ,0,1,0,1,14,4.8,GOGO Toys - Shop éê†Ø? Chí≠i,92%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/8fb90e91aa20e28a29b351d7d3aca88b.png_720x720q80.jpg_.webp,Non-Mall,M?≠y chí≠i game Kh??ng d?õy Y2 +Plus c†ß?m tay g†Ø?m 568 game kh??ng l†ß˙p c?? h†Ø? tr†Øú HDMI cho TV - Tay c†ß?m kh??ng d?õy,59 é??≠nh gi?≠,379.000 É?Æ,0,0,0,0,59,5,Smart Goods,89%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/c1b50d70c230b695758d0d5446c49492.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y chí≠i game POWER GAME 416 Games - M?≠y chí≠i game ki?¶m PIN s†ß≠c d†ØÒ ph?˝ng dung lí¯†Øúng 8000mAh,177 é??≠nh gi?≠,305.000 É?Æ,5,2,6,11,153,4.7,Time Store 18,88%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/ac03d767aa33955580a951cc4792700c.jpg_720x720q80.jpg_.webp,Non-Mall,"???ùTr†Øú Ship???ù Géüng tay chí≠i game ff, Pubg, Li?¶n Qu?õn, Bao Tay Chí≠i Game Ch†Ø?ng M†Ø? H??i, Si?¶u Nh†ß≠y",Kh??ng c?? é??≠nh gi?≠,1.000 É?Æ,0,0,0,0,0,0,T†ß≠p_h??a_gi?≠_s†Ø?,96%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/8009730999d94a508a22c2ec8bffb611.jpg_720x720q80.jpg_.webp,Non-Mall,Combo B†Ø? chuy†Øün é?†Ø?i b?ˇn ph??m chu†Ø?t miyeng m1 d??ng cho é?i†Ø?n tho†ß≠i Android/IOS chí≠i game Pubg Mobile K†ß®t N†Ø?i Bluetooth 5.0 h†Ø? tr†Øú t†ßùt c†ßú c?≠c lo†ß≠i chipset ( mediatek ) gi?≠ r†ßØ,Kh??ng c?? é??≠nh gi?≠,699.000 É?Æ,0,0,0,0,0,0,gucongnghe24h,88%,98%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/40f6a70bdad08d30633566029484852b.png_720x720q80.jpg_.webp,Non-Mall,M?≠y Chí≠i Game 4 N?ßt Huy†ØÅn Tho†ß≠i SUPER G1 400 in 1 - T†ß˙ng C?≠p AV K†ß®t N†Ø?i V†Ø?i TV,15 é??≠nh gi?≠,142.500 É?Æ,0,0,0,2,13,4.9,Time Store 18,88%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/c5aec30854878580ca6f7cb80da95205.png_720x720q80.jpg_.webp,Non-Mall,"M?≠y Chí≠i Game 4 N?ßt Kh??ng D?õy 2 Ngí¯†Øùi Chí≠i Y2 Plus 600 Tr?˝ - H†Ø? tr†Øú c†Ø?ng HDMI 4K, K†ß®t n†Ø?i kh??ng d?õy, T†ß˙ng th†ßØ nh†Ø? t†ßúi th?¶m é?í¯†Øúc tr?˝ chí≠i v†ØÅ m?≠y, Thi†ß®t k†ß® nh†Øè g†Øçn ti†Ø?n l†Øúi kh??ng c†ß?n d?õy, m?≠y chí≠i game 600 tr?˝ huy†ØÅn tho†ß≠i",38 é??≠nh gi?≠,378.000 É?Æ,0,0,0,2,36,4.9,C??ng Ngh†Ø? 24H Online,92%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/9115e29860e13c94fd7d6ed37ff4e68e.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]M?≠y chí≠i game é???i Sup 400 - (T†ß˙ng k??m tay game cho 2 ngí¯†Øùi chí≠i) t??ch h†Øúp s†ßÊn 400 game Retro c?? s†ßÊn game Contra Tank v.v... pin r†Øùi thay é?í¯†Øúc,249 é??≠nh gi?≠,174.520 É?Æ,8,4,8,19,210,4.7,Holahola,82%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/91a4be031ae351e53bbc219ac05bf2a0.jpg_720x720q80.jpg_.webp,Non-Mall,Joystick M1 | N?ßt b†ß?n k†ß®t h†Øúp joytick chí≠i game si?¶u é?†Ø?nh d?ˇnh cho mobile,Kh??ng c?? é??≠nh gi?≠,262.000 É?Æ,0,0,0,0,0,0,Gace Store - HCM,95%,88%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/244c13452ff8500718890c5bb7fa6177.jpg_720x720q80.jpg_.webp,Non-Mall,"Meiying M1 Pro | B†Ø? chuy†Øün é?†Ø?i game chí≠i PUBG Mobile, Free Fire, COD",5 é??≠nh gi?≠,201.000 É?Æ,1,0,0,0,4,4.2,TKG Store,92%,96%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/022bd4d89aaa2d66244c1e6db54e5365.jpg_720x720q80.jpg_.webp,Non-Mall,"Tay c†ß?m PS3 kh??ng d?õy lo†ß≠i t†Ø?t - Tay c†ß?m chí≠i game PC, Laptop, chí≠i PES, FO4 t†Ø?i í¯u - Téü?úng D?õy Sa?úc",Kh??ng c?? é??≠nh gi?≠,160.970 É?Æ,0,0,0,0,0,0,Flash TiTan,94%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/165e1e6ec71f5b2c2235e8e48e0b8112.png_720x720q80.jpg_.webp,Non-Mall,Gi?≠ é?†Ø≠ é?i†Ø?n tho†ß≠i d?ˇnh cho tay c†ß?m chí≠i game Bluetooth X3,17 é??≠nh gi?≠,19.000 É?Æ,1,0,0,3,13,4.6,Do Choi PC (H?ˇ N†Ø?i),78%,98%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,https://filebroker-s.slatic.net/S4bdc4c0038c541808a66648b99016002d.jpg_720x720q80.jpg_.webp,Non-Mall,tay c†ß?m Nintendo Switch Pro phi?¶n b†ßún 7 vi?¶n ng†Øçc r†Ø?ng Iine dragon ball nintendo switch controller pro Dragon,Kh??ng c?? é??≠nh gi?≠,655.000 É?Æ,0,0,0,0,0,0,TXGAMESTORE,94%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/80fc6bf4879ad8bddf4f5477282d27db.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y Chí≠i Game C†ß?m Tay 4 N?ßt - M?≠y Chí≠i Game Sup 400 in 1 - C?? K†ß®t N†Ø?i Tivi,10 é??≠nh gi?≠,149.000 É?Æ,1,0,0,0,9,4.6,N2TSHOP,92%,98%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/mdc/54a4d85bfc124fad60673212340f3a45.jpg_720x720q80.jpg_.webp,Non-Mall,"N?ßt b†ß?n chí≠i game FPS GameSir F5 Falcon mini/Auto Tap kh†Ø?ng - H†Ø? tr†Øú PUBG Mobile, Li?¶n Qu?õn,..",5 é??≠nh gi?≠,229.000 É?Æ,1,0,0,0,4,4.2,Ph†Øù Ki†Ø?n Huy Linh,94%,97%,100%
Xiaomi,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/mdc/1ac09fbbd7e03658aafa7a4b3d214658.jpg_720x720q80.jpg_.webp,Non-Mall,"Flydigi Sliver Fox T1 | Tai nghe true wireless chuy?¶n gaming d?ˇnh cho game FPS (PUBG, COD, Freefire)",1 é??≠nh gi?≠,1.028.000 É?Æ,0,0,0,0,1,5,Gace Store - HCM,95%,88%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/1b5bf918b1c3f422de40b780acb1408f.png_720x720q80.jpg_.webp,Non-Mall,"N?ßt b†ß?n PUBG Free Fire White Shark h†Øúp kim k??m ABS m?ˇu tr†ß?ng b†ß?t nh†ß≠y c†ßúm †Ø?ng h†Ø? tr†Øú game FF, PUBG Mobile, Call of Duty",Kh??ng c?? é??≠nh gi?≠,32.000 É?Æ,0,0,0,0,0,0,GLV-XuyenChi,94%,96%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/8d082a107ac34d4bb859476e43aebb31.png_720x720q80.jpg_.webp,Non-Mall,G-Mix Lite - B†Ø? Chuy†Øün éê†Ø?i Chí≠i Pubg Free Fire Chuy?¶n Cho Android K†ß®t N†Ø?i C?? D?õy C†ØÒc Mí¯†Øút -Dc4196,Kh??ng c?? é??≠nh gi?≠,244.000 É?Æ,0,0,0,0,0,0,gucongnghe24h,88%,98%,100%
Microsoft,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/f84bda598664c904f57fee219bf040ca.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]TAY C†ß?M XBOX ONE S É?? M??U SPORT RED SPECIAL EDITION,Kh??ng c?? é??≠nh gi?≠,1.580.000 É?Æ,0,0,0,0,0,0,Gameshop Tr†Øçng L†Ø?,95%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/tay-game-bluetooth-newgamepad-n1-pro-1160-7394113-974e36b9a544da0ef9d0c095e834f5f3-catalog.jpg_720x720q80.jpg_.webp,Non-Mall,Tay game Bluetooth NEWGAMEPAD N1 PRO,Kh??ng c?? é??≠nh gi?≠,380.000 É?Æ,0,0,0,0,0,0,Longmobi,88%,Kh??ng é?†Ø? th??ng tin,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/original/62596a01240ba0c3b85aa18e0dbb3020.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]M?≠y Chí≠i Game Box Retro G1 SUP Plus 400 in 1,2 é??≠nh gi?≠,135.000 É?Æ,1,0,0,1,0,2.5,Dientugiare_vn,83%,100%,100%
Nintendo,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/3f79dc89d304b3ab54df7802426a3072.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]éêé?a Game Animal Crossing: New Horizons Cho Nintendo Switch,10 é??≠nh gi?≠,1.190.000 É?Æ,0,0,0,0,10,5,Gameshop Tr†Øçng L†Ø?,95%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/4ecf374e521dfe954c45541944c9d815.jpg_720x720q80.jpg_.webp,Non-Mall,c†Ø? s†ß≠c Nintendo Dslite DS Lite,Kh??ng c?? é??≠nh gi?≠,80.000 É?Æ,0,0,0,0,0,0,TXGAMESTORE,94%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/8b7e1ae53bfd96cde103c8451b9b6f7a.png_720x720q80.jpg_.webp,Non-Mall,M?≠y Chí≠i Game C†ß?m Tay X9 - 5.0 - 8GB X9S - 5.1 16GB X12 - 5.1 - 8GB,4 é??≠nh gi?≠,589.000 É?Æ,0,0,0,0,4,5,gucongnghe24h,88%,98%,100%
Xiaomi,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/a257dc098d67d97c0165a58fe7a4f1f3.png_720x720q80.jpg_.webp,Non-Mall,[HCM]Ph†Øù Ki†Ø?n Flydigi Apex 2 | Ph†Øù Ki†Ø?n Ch??nh H?úng Flydigi Apex 2 (H†Ø?p éê†ØÒng Usb Wireless 2.4Ghz N?ßt Joystick),1 é??≠nh gi?≠,93.000 É?Æ,0,0,0,0,1,5,Gace Store - HCM,95%,88%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/d41c8fbc46afcbc86518822e158db0ec.png_720x720q80.jpg_.webp,Non-Mall,"[B†ßõO H??NH 6 TH?ÅNG] M?≠y Chí≠i Game C†ß?m Tay XYC Q8 - M?ˇn h?™nh m?ˇu 2,8 inch, H†Ø? tr†Øú ra Tivi , Retro Video C†ß?m Tay Tr?˝ Chí≠i Giao Di†Ø?n éêi†ØÅu Khi†Øün, Tr?˝ Chí≠i éêi†Ø?n T†Ø? NES \ SNES \ MAME \ MD \ GBA XYC Q8 LX9A , 100% h?ˇng m†Ø?i, ch†ßùt lí¯†Øúng cao",3 é??≠nh gi?≠,355.000 É?Æ,0,0,0,0,3,5,Poloco,90%,100%,100%
Mocute,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/b193d596628515646b66a6ddb7e42f97.png_720x720q80.jpg_.webp,Non-Mall,Mocute 056 Tay c†ß?m chí≠i game Bluetooth cho android ios chí≠i Li?¶n Qu?õn,8 é??≠nh gi?≠,213.000 É?Æ,0,0,0,0,8,5,Do Choi PC (H?ˇ N†Ø?i),78%,98%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/5e2a62f3e55fa59501de106de847851a.jpg_720x720q80.jpg_.webp,Non-Mall,Tay c†ß?m chí≠i game kh??ng d?õy 2.4Ghz GP-G103a + otg android,23 é??≠nh gi?≠,120.870 É?Æ,1,0,1,2,19,4.7,hcm goodprice,89%,86%,100%
